ID	KEGG_ko
Tatro_001007-T1	ko:K14408
Tatro_001008-T1	ko:K11593
Tatro_001009-T1	ko:K08518
Tatro_001010-T1	-
Tatro_001012-T1	-
Tatro_001013-T1	ko:K03380
Tatro_001014-T1	ko:K06947
Tatro_001015-T1	-
Tatro_001017-T1	-
Tatro_001018-T1	ko:K08794
Tatro_001019-T1	ko:K15033
Tatro_001020-T1	ko:K15561
Tatro_001021-T1	-
Tatro_001022-T1	ko:K00600
Tatro_001023-T1	ko:K11359
Tatro_001024-T1	-
Tatro_001025-T1	-
Tatro_001025-T2	-
Tatro_001026-T1	-
Tatro_001028-T1	ko:K01104
Tatro_001029-T1	-
Tatro_001030-T1	ko:K20290
Tatro_001031-T1	-
Tatro_001032-T1	-
Tatro_001033-T1	-
Tatro_001034-T1	-
Tatro_001035-T1	-
Tatro_001036-T1	ko:K15109
Tatro_001037-T1	ko:K20474
Tatro_001038-T1	-
Tatro_001039-T1	ko:K01230
Tatro_001040-T1	ko:K11229
Tatro_001041-T1	-
Tatro_001043-T1	-
Tatro_001044-T1	-
Tatro_001045-T1	ko:K01626
Tatro_001047-T1	-
Tatro_001048-T1	-
Tatro_001049-T1	ko:K02873
Tatro_001050-T1	-
Tatro_001051-T1	ko:K17805
Tatro_001052-T1	ko:K01942
Tatro_001053-T1	-
Tatro_001054-T1	ko:K17338
Tatro_001055-T1	-
Tatro_001057-T1	-
Tatro_001058-T1	-
Tatro_001059-T1	-
Tatro_001061-T1	-
Tatro_001062-T1	-
Tatro_001063-T1	ko:K08712
Tatro_001064-T1	-
Tatro_001065-T1	ko:K07513
Tatro_001066-T1	-
Tatro_001067-T1	-
Tatro_001068-T1	-
Tatro_001069-T1	-
Tatro_001070-T1	ko:K19305
Tatro_001071-T1	-
Tatro_001071-T2	-
Tatro_001072-T1	-
Tatro_001073-T1	ko:K07750
Tatro_001074-T1	-
Tatro_001075-T1	ko:K17362
Tatro_001076-T1	ko:K03144
Tatro_001077-T1	-
Tatro_001078-T1	-
Tatro_001079-T1	-
Tatro_001080-T1	-
Tatro_001081-T1	-
Tatro_001083-T1	ko:K08711,ko:K08712
Tatro_001084-T1	ko:K07277
Tatro_001085-T1	ko:K04554
Tatro_001086-T1	-
Tatro_001087-T1	-
Tatro_001088-T1	ko:K00451
Tatro_001089-T1	-
Tatro_001090-T1	-
Tatro_001091-T1	-
Tatro_001092-T1	-
Tatro_001094-T1	-
Tatro_001095-T1	-
Tatro_001096-T1	-
Tatro_001097-T1	-
Tatro_001098-T1	-
Tatro_001099-T1	-
Tatro_001100-T1	-
Tatro_001101-T1	-
Tatro_001102-T1	ko:K01555
Tatro_001103-T1	ko:K14782
Tatro_001104-T1	ko:K03593
Tatro_001105-T1	ko:K12839
Tatro_001106-T1	-
Tatro_001107-T1	ko:K01764
Tatro_001108-T1	ko:K08869
Tatro_001109-T1	-
Tatro_001110-T1	-
Tatro_001111-T1	-
Tatro_001112-T1	-
Tatro_001113-T1	-
Tatro_001114-T1	-
Tatro_001115-T1	ko:K15104
Tatro_001116-T1	ko:K10838
Tatro_001117-T1	-
Tatro_001118-T1	-
Tatro_001123-T1	-
Tatro_001124-T1	ko:K21641
Tatro_001126-T1	-
Tatro_001127-T1	ko:K12571
Tatro_001128-T1	ko:K03115
Tatro_001129-T1	-
Tatro_001130-T1	-
Tatro_001131-T1	-
Tatro_001132-T1	ko:K03267
Tatro_001134-T1	ko:K01610
Tatro_001135-T1	-
Tatro_001135-T2	-
Tatro_001136-T1	-
Tatro_001137-T1	-
Tatro_001139-T1	-
Tatro_001140-T1	-
Tatro_001141-T1	ko:K02936
Tatro_001142-T1	ko:K14168
Tatro_001143-T1	-
Tatro_001144-T1	ko:K11306,ko:K11378
Tatro_001145-T1	-
Tatro_001146-T1	ko:K14297,ko:K18720
Tatro_001147-T1	ko:K16466
Tatro_001148-T1	ko:K12471
Tatro_001149-T1	-
Tatro_001150-T1	ko:K15110
Tatro_001151-T1	-
Tatro_001152-T1	ko:K08331
Tatro_001153-T1	ko:K04705
Tatro_001154-T1	-
Tatro_001155-T1	-
Tatro_001155-T2	-
Tatro_001156-T1	-
Tatro_001157-T1	-
Tatro_001158-T1	ko:K20121
Tatro_001159-T1	ko:K20121
Tatro_001160-T1	ko:K12604
Tatro_001161-T1	-
Tatro_001162-T1	-
Tatro_001163-T1	-
Tatro_001164-T1	ko:K17803
Tatro_001165-T1	-
Tatro_001166-T1	ko:K04563
Tatro_001170-T1	ko:K06656,ko:K06657
Tatro_001171-T1	-
Tatro_001172-T1	-
Tatro_001173-T1	ko:K00380
Tatro_001174-T1	ko:K01476
Tatro_001176-T1	-
Tatro_001177-T1	-
Tatro_001178-T1	-
Tatro_001179-T1	-
Tatro_001180-T1	-
Tatro_001182-T1	-
Tatro_001183-T1	-
Tatro_001184-T1	-
Tatro_001185-T1	-
Tatro_001187-T1	-
Tatro_001188-T1	ko:K15267
Tatro_001189-T1	ko:K01619
Tatro_001190-T1	-
Tatro_001190-T2	-
Tatro_001191-T1	ko:K09983
Tatro_001192-T1	-
Tatro_001194-T1	-
Tatro_001195-T1	-
Tatro_001196-T1	-
Tatro_001197-T1	-
Tatro_001198-T1	ko:K13348
Tatro_001199-T1	-
Tatro_001200-T1	-
Tatro_001201-T1	-
Tatro_001202-T1	-
Tatro_001203-T1	ko:K01183
Tatro_001204-T1	ko:K14564
Tatro_001205-T1	ko:K02976
Tatro_001206-T1	-
Tatro_001207-T1	ko:K06675
Tatro_001207-T2	ko:K06675
Tatro_001208-T1	-
Tatro_001209-T1	ko:K01824
Tatro_001210-T1	-
Tatro_001213-T1	ko:K10563
Tatro_001214-T1	-
Tatro_001215-T1	-
Tatro_001216-T1	ko:K00568,ko:K00591
Tatro_001217-T1	ko:K02858
Tatro_001218-T1	ko:K18932
Tatro_001219-T1	ko:K00772
Tatro_001220-T1	ko:K20246
Tatro_001221-T1	-
Tatro_001223-T1	-
Tatro_001224-T1	ko:K00306
Tatro_001225-T1	-
Tatro_001226-T1	-
Tatro_001227-T1	-
Tatro_001228-T1	-
Tatro_001229-T1	ko:K15267
Tatro_001230-T1	ko:K12196
Tatro_001231-T1	ko:K04798
Tatro_001232-T1	ko:K11866
Tatro_001233-T1	ko:K00509,ko:K11987,ko:K17862
Tatro_001235-T1	ko:K00889
Tatro_001236-T1	-
Tatro_001237-T1	ko:K00252
Tatro_001238-T1	ko:K00290,ko:K11874
Tatro_001239-T1	ko:K06689
Tatro_001240-T1	ko:K21421
Tatro_001241-T1	-
Tatro_001242-T1	-
Tatro_001243-T1	-
Tatro_001244-T1	-
Tatro_001245-T1	-
Tatro_001246-T1	-
Tatro_001249-T1	-
Tatro_001250-T1	-
Tatro_001251-T1	-
Tatro_001253-T1	ko:K00485
Tatro_001254-T1	-
Tatro_001255-T1	ko:K05663
Tatro_001256-T1	-
Tatro_001257-T1	-
Tatro_001258-T1	-
Tatro_001259-T1	-
Tatro_001260-T1	-
Tatro_001261-T1	-
Tatro_001262-T1	-
Tatro_001263-T1	-
Tatro_001264-T1	ko:K07119
Tatro_001265-T1	-
Tatro_001266-T1	-
Tatro_001268-T1	-
Tatro_001269-T1	-
Tatro_001270-T1	-
Tatro_001271-T1	-
Tatro_001272-T1	-
Tatro_001273-T1	-
Tatro_001274-T1	ko:K00480
Tatro_001275-T1	-
Tatro_001276-T1	-
Tatro_001278-T1	ko:K00450
Tatro_001279-T1	-
Tatro_001280-T1	-
Tatro_001281-T1	-
Tatro_001282-T1	-
Tatro_001283-T1	-
Tatro_001284-T1	-
Tatro_001285-T1	-
Tatro_001286-T1	ko:K01466
Tatro_001287-T1	-
Tatro_001288-T1	ko:K05355
Tatro_001289-T1	-
Tatro_001290-T1	-
Tatro_001291-T1	-
Tatro_001292-T1	ko:K20062
Tatro_001293-T1	-
Tatro_001294-T1	ko:K07870
Tatro_001295-T1	ko:K00565
Tatro_001296-T1	-
Tatro_001297-T1	-
Tatro_001298-T1	-
Tatro_001299-T1	-
Tatro_001300-T1	ko:K15165
Tatro_001301-T1	ko:K14788
Tatro_001302-T1	-
Tatro_001303-T1	-
Tatro_001304-T1	ko:K02913
Tatro_001306-T1	ko:K00814
Tatro_001307-T1	ko:K03037
Tatro_001308-T1	-
Tatro_001309-T1	-
Tatro_001310-T1	-
Tatro_001311-T1	-
Tatro_001312-T1	-
Tatro_001313-T1	ko:K01207
Tatro_001314-T1	ko:K01443
Tatro_001315-T1	-
Tatro_001316-T1	ko:K02564
Tatro_001317-T1	ko:K00844
Tatro_001318-T1	ko:K20780
Tatro_001319-T1	ko:K12189
Tatro_001320-T1	-
Tatro_001322-T1	-
Tatro_001323-T1	ko:K03657
Tatro_001324-T1	ko:K12349
Tatro_001325-T1	-
Tatro_001326-T1	ko:K02992
Tatro_001327-T1	-
Tatro_001330-T1	-
Tatro_001331-T1	ko:K13126
Tatro_001332-T1	ko:K10589
Tatro_001333-T1	ko:K00311
Tatro_001334-T1	ko:K03120
Tatro_001335-T1	ko:K00306
Tatro_001336-T1	ko:K12842
Tatro_001337-T1	-
Tatro_001338-T1	ko:K13343
Tatro_001339-T1	ko:K17878
Tatro_001340-T1	-
Tatro_001341-T1	-
Tatro_001342-T1	-
Tatro_001343-T1	-
Tatro_001344-T1	-
Tatro_001345-T1	-
Tatro_001346-T1	-
Tatro_001347-T1	-
Tatro_001348-T1	-
Tatro_001349-T1	-
Tatro_001350-T1	ko:K00861
Tatro_001351-T1	-
Tatro_001354-T1	-
Tatro_001355-T1	ko:K01210
Tatro_001356-T1	ko:K00167
Tatro_001357-T1	ko:K10364
Tatro_001358-T1	-
Tatro_001359-T1	ko:K03137
Tatro_001360-T1	-
Tatro_001361-T1	-
Tatro_001363-T1	ko:K20524
Tatro_001364-T1	ko:K12346
Tatro_001365-T1	ko:K00551
Tatro_001366-T1	-
Tatro_001367-T1	ko:K00143
Tatro_001370-T1	ko:K16261
Tatro_001371-T1	ko:K01624
Tatro_001372-T1	-
Tatro_001373-T1	-
Tatro_001374-T1	ko:K08793
Tatro_001375-T1	ko:K09043
Tatro_001377-T1	-
Tatro_001379-T1	-
Tatro_001380-T1	ko:K14800
Tatro_001381-T1	-
Tatro_001382-T1	ko:K17422
Tatro_001383-T1	ko:K20308
Tatro_001384-T1	ko:K22134
Tatro_001385-T1	-
Tatro_001386-T1	-
Tatro_001387-T1	ko:K11593
Tatro_001390-T1	-
Tatro_001391-T1	ko:K00799
Tatro_001392-T1	-
Tatro_001394-T1	-
Tatro_001395-T1	-
Tatro_001396-T1	ko:K00354
Tatro_001397-T1	-
Tatro_001398-T1	-
Tatro_001399-T1	ko:K07252,ko:K14655
Tatro_001400-T1	ko:K09529
Tatro_001401-T1	-
Tatro_001402-T1	ko:K01180
Tatro_001403-T1	ko:K07300
Tatro_001404-T1	ko:K14567
Tatro_001405-T1	ko:K02259
Tatro_001406-T1	-
Tatro_001407-T1	ko:K11585
Tatro_001409-T1	-
Tatro_001410-T1	ko:K13507
Tatro_001411-T1	-
Tatro_001412-T1	ko:K13507
Tatro_001413-T1	ko:K00413,ko:K10632
Tatro_001414-T1	-
Tatro_001415-T1	ko:K05954
Tatro_001416-T1	-
Tatro_001417-T1	ko:K00966
Tatro_001418-T1	-
Tatro_001419-T1	-
Tatro_001420-T1	ko:K12182
Tatro_001421-T1	ko:K11839
Tatro_001422-T1	ko:K01897
Tatro_001423-T1	ko:K07204
Tatro_001425-T1	-
Tatro_001426-T1	-
Tatro_001428-T1	ko:K02515,ko:K06668,ko:K18679,ko:K18680
Tatro_001429-T1	ko:K01638
Tatro_001433-T1	-
Tatro_001434-T1	ko:K17475
Tatro_001436-T1	-
Tatro_001437-T1	ko:K12412
Tatro_001438-T1	-
Tatro_001439-T1	-
Tatro_001440-T1	ko:K02150
Tatro_001441-T1	-
Tatro_001442-T1	ko:K01509,ko:K01530,ko:K01537
Tatro_001443-T1	-
Tatro_001444-T1	ko:K11594
Tatro_001445-T1	ko:K14827
Tatro_001446-T1	ko:K10419
Tatro_001447-T1	-
Tatro_001448-T1	-
Tatro_001449-T1	-
Tatro_001450-T1	-
Tatro_001451-T1	-
Tatro_001452-T1	-
Tatro_001453-T1	ko:K00133
Tatro_001454-T1	ko:K00253
Tatro_001455-T1	ko:K01969
Tatro_001456-T1	-
Tatro_001457-T1	-
Tatro_001458-T1	-
Tatro_001460-T1	-
Tatro_001461-T1	-
Tatro_001463-T1	-
Tatro_001464-T1	-
Tatro_001465-T1	-
Tatro_001466-T1	ko:K15692,ko:K15706
Tatro_001467-T1	-
Tatro_001469-T1	-
Tatro_001470-T1	-
Tatro_001471-T1	ko:K21594
Tatro_001472-T1	-
Tatro_001473-T1	ko:K12864
Tatro_001474-T1	ko:K01046,ko:K02152
Tatro_001475-T1	ko:K18188
Tatro_001476-T1	ko:K03010
Tatro_001477-T1	ko:K12183
Tatro_001478-T1	-
Tatro_001479-T1	ko:K00463
Tatro_001480-T1	ko:K11213
Tatro_001481-T1	-
Tatro_001483-T1	-
Tatro_001484-T1	-
Tatro_001485-T1	ko:K21390
Tatro_001486-T1	ko:K20302
Tatro_001487-T1	ko:K12857
Tatro_001488-T1	-
Tatro_001489-T1	ko:K09250
Tatro_001491-T1	-
Tatro_001492-T1	ko:K08139
Tatro_001494-T1	-
Tatro_001495-T1	-
Tatro_001496-T1	-
Tatro_001497-T1	ko:K00480
Tatro_001498-T1	-
Tatro_001499-T1	-
Tatro_001500-T1	-
Tatro_001501-T1	-
Tatro_001502-T1	-
Tatro_001503-T1	-
Tatro_001504-T1	-
Tatro_001505-T1	-
Tatro_001506-T1	-
Tatro_001506-T2	-
Tatro_001507-T1	-
Tatro_001508-T1	-
Tatro_001508-T2	-
Tatro_001509-T1	-
Tatro_001510-T1	-
Tatro_001511-T1	ko:K01279
Tatro_001512-T1	-
Tatro_001513-T1	-
Tatro_001514-T1	-
Tatro_001515-T1	-
Tatro_001516-T1	-
Tatro_001517-T1	-
Tatro_001519-T1	-
Tatro_001520-T1	-
Tatro_001521-T1	-
Tatro_001522-T1	-
Tatro_001523-T1	-
Tatro_001524-T1	ko:K01183
Tatro_001525-T1	-
Tatro_001525-T2	-
Tatro_001526-T1	-
Tatro_001529-T1	-
Tatro_001531-T1	ko:K05307
Tatro_001533-T1	ko:K13800
Tatro_001534-T1	ko:K15045
Tatro_001535-T1	-
Tatro_001538-T1	-
Tatro_001539-T1	-
Tatro_001540-T1	-
Tatro_001541-T1	-
Tatro_001543-T1	-
Tatro_001544-T1	-
Tatro_001545-T1	ko:K00274
Tatro_001546-T1	-
Tatro_001548-T1	ko:K06978
Tatro_001549-T1	-
Tatro_001550-T1	-
Tatro_001552-T1	-
Tatro_001553-T1	-
Tatro_001554-T1	-
Tatro_001555-T1	-
Tatro_001556-T1	ko:K20844
Tatro_001558-T1	-
Tatro_001559-T1	-
Tatro_001560-T1	-
Tatro_001561-T1	-
Tatro_001562-T1	ko:K01900
Tatro_001563-T1	-
Tatro_001564-T1	-
Tatro_001565-T1	-
Tatro_001566-T1	ko:K01899
Tatro_001567-T1	-
Tatro_001568-T1	-
Tatro_001569-T1	-
Tatro_001570-T1	-
Tatro_001571-T1	-
Tatro_001572-T1	-
Tatro_001573-T1	-
Tatro_001573-T2	-
Tatro_001575-T1	-
Tatro_001576-T1	-
Tatro_001577-T1	-
Tatro_001578-T1	ko:K00641
Tatro_001579-T1	-
Tatro_001580-T1	-
Tatro_001581-T1	ko:K06316
Tatro_001582-T1	ko:K14811
Tatro_001582-T2	ko:K14811
Tatro_001583-T1	-
Tatro_001585-T1	-
Tatro_001586-T1	-
Tatro_001587-T1	-
Tatro_001588-T1	-
Tatro_001589-T1	-
Tatro_001590-T1	-
Tatro_001591-T1	-
Tatro_001592-T1	-
Tatro_001593-T1	-
Tatro_001594-T1	-
Tatro_001595-T1	ko:K02537
Tatro_001596-T1	ko:K11836
Tatro_001597-T1	ko:K22068
Tatro_001598-T1	ko:K17842
Tatro_001599-T1	-
Tatro_001600-T1	-
Tatro_001601-T1	ko:K00118
Tatro_001602-T1	ko:K07107
Tatro_001603-T1	ko:K14655,ko:K15454
Tatro_001605-T1	-
Tatro_001608-T1	ko:K01188,ko:K05349
Tatro_001609-T1	-
Tatro_001610-T1	ko:K00600
Tatro_001611-T1	-
Tatro_001612-T1	ko:K01187
Tatro_001613-T1	-
Tatro_001614-T1	ko:K11979,ko:K16261
Tatro_001615-T1	ko:K02540
Tatro_001617-T1	-
Tatro_001618-T1	-
Tatro_001619-T1	-
Tatro_001620-T1	-
Tatro_001621-T1	-
Tatro_001622-T1	-
Tatro_001623-T1	ko:K01213
Tatro_001625-T1	-
Tatro_001626-T1	ko:K14333
Tatro_001627-T1	-
Tatro_001628-T1	-
Tatro_001629-T1	ko:K00480
Tatro_001630-T1	ko:K07762
Tatro_001631-T1	-
Tatro_001632-T1	-
Tatro_001633-T1	ko:K18578
Tatro_001634-T1	-
Tatro_001635-T1	-
Tatro_001636-T1	ko:K02510
Tatro_001637-T1	ko:K17644
Tatro_001639-T1	-
Tatro_001640-T1	ko:K01192
Tatro_001641-T1	-
Tatro_001643-T1	-
Tatro_001644-T1	ko:K22133
Tatro_001645-T1	-
Tatro_001646-T1	-
Tatro_001647-T1	-
Tatro_001648-T1	-
Tatro_001648-T2	-
Tatro_001648-T3	-
Tatro_001648-T4	-
Tatro_001648-T5	-
Tatro_001649-T1	-
Tatro_001652-T1	-
Tatro_001653-T1	-
Tatro_001654-T1	-
Tatro_001655-T1	-
Tatro_001656-T1	-
Tatro_001657-T1	-
Tatro_001659-T1	-
Tatro_001660-T1	-
Tatro_001661-T1	-
Tatro_001662-T1	-
Tatro_001663-T1	-
Tatro_001664-T1	-
Tatro_001665-T1	-
Tatro_001667-T1	-
Tatro_001668-T1	ko:K01210
Tatro_001669-T1	-
Tatro_001670-T1	-
Tatro_001671-T1	-
Tatro_001672-T1	-
Tatro_001673-T1	-
Tatro_001674-T1	ko:K07297
Tatro_001675-T1	-
Tatro_001676-T1	-
Tatro_001676-T2	-
Tatro_001677-T1	-
Tatro_001680-T1	-
Tatro_001682-T1	-
Tatro_001683-T1	-
Tatro_001684-T1	-
Tatro_001686-T1	-
Tatro_001687-T1	ko:K02830
Tatro_001688-T1	-
Tatro_001689-T1	ko:K06062
Tatro_001690-T1	-
Tatro_001691-T1	-
Tatro_001692-T1	ko:K00560
Tatro_001693-T1	-
Tatro_001694-T1	ko:K09660
Tatro_001695-T1	-
Tatro_001696-T1	-
Tatro_001697-T1	ko:K01456
Tatro_001699-T1	ko:K14548
Tatro_001700-T1	ko:K19720
Tatro_001702-T1	ko:K07034
Tatro_001703-T1	-
Tatro_001704-T1	ko:K10868
Tatro_001705-T1	ko:K00326
Tatro_001706-T1	-
Tatro_001707-T1	-
Tatro_001708-T1	-
Tatro_001709-T1	ko:K00801
Tatro_001710-T1	-
Tatro_001711-T1	-
Tatro_001712-T1	ko:K05284
Tatro_001713-T1	-
Tatro_001714-T1	-
Tatro_001715-T1	-
Tatro_001716-T1	-
Tatro_001718-T1	-
Tatro_001719-T1	-
Tatro_001720-T1	-
Tatro_001722-T1	-
Tatro_001723-T1	ko:K13704
Tatro_001726-T1	ko:K00671
Tatro_001727-T1	-
Tatro_001728-T1	ko:K12667
Tatro_001729-T1	ko:K00683
Tatro_001730-T1	ko:K00993
Tatro_001731-T1	-
Tatro_001733-T1	-
Tatro_001734-T1	-
Tatro_001735-T1	ko:K11402
Tatro_001736-T1	ko:K03128
Tatro_001737-T1	ko:K00763
Tatro_001738-T1	ko:K11644
Tatro_001739-T1	ko:K00626
Tatro_001740-T1	ko:K12852,ko:K12853
Tatro_001741-T1	-
Tatro_001744-T1	-
Tatro_001746-T1	-
Tatro_001747-T1	-
Tatro_001748-T1	-
Tatro_001749-T1	-
Tatro_001750-T1	ko:K13122
Tatro_001751-T1	-
Tatro_001752-T1	ko:K15119
Tatro_001753-T1	ko:K10295
Tatro_001754-T1	-
Tatro_001755-T1	-
Tatro_001757-T1	-
Tatro_001758-T1	-
Tatro_001761-T1	-
Tatro_001764-T1	-
Tatro_001767-T1	ko:K18561
Tatro_001768-T1	-
Tatro_001769-T1	ko:K09265,ko:K19807
Tatro_001771-T1	ko:K03125
Tatro_001772-T1	-
Tatro_001773-T1	-
Tatro_001774-T1	ko:K14617
Tatro_001775-T1	ko:K14401
Tatro_001776-T1	-
Tatro_001777-T1	-
Tatro_001778-T1	ko:K02219
Tatro_001779-T1	-
Tatro_001781-T1	-
Tatro_001782-T1	ko:K01179,ko:K10352
Tatro_001783-T1	ko:K03574
Tatro_001784-T1	ko:K21249
Tatro_001785-T1	ko:K20408
Tatro_001786-T1	ko:K12876
Tatro_001787-T1	ko:K02983
Tatro_001788-T1	ko:K01062
Tatro_001789-T1	-
Tatro_001790-T1	-
Tatro_001791-T1	-
Tatro_001792-T1	-
Tatro_001793-T1	ko:K01739
Tatro_001794-T1	ko:K00273
Tatro_001795-T1	ko:K18171
Tatro_001796-T1	-
Tatro_001797-T1	-
Tatro_001798-T1	-
Tatro_001799-T1	ko:K00008,ko:K05351
Tatro_001800-T1	-
Tatro_001801-T1	ko:K14769
Tatro_001802-T1	ko:K01876
Tatro_001803-T1	ko:K20044
Tatro_001804-T1	ko:K10842
Tatro_001805-T1	-
Tatro_001806-T1	-
Tatro_001807-T1	-
Tatro_001808-T1	-
Tatro_001809-T1	ko:K00939,ko:K00944
Tatro_001810-T1	ko:K17800
Tatro_001811-T1	ko:K17919
Tatro_001812-T1	ko:K01341
Tatro_001813-T1	ko:K00053
Tatro_001814-T1	ko:K10579
Tatro_001815-T1	ko:K00698
Tatro_001816-T1	ko:K15356
Tatro_001817-T1	ko:K19850
Tatro_001819-T1	ko:K07827
Tatro_001821-T1	ko:K01560
Tatro_001822-T1	-
Tatro_001823-T1	ko:K18342
Tatro_001824-T1	ko:K21552
Tatro_001825-T1	-
Tatro_001825-T2	-
Tatro_001825-T3	-
Tatro_001826-T1	-
Tatro_001828-T1	ko:K17776
Tatro_001829-T1	-
Tatro_001830-T1	-
Tatro_001831-T1	-
Tatro_001832-T1	ko:K00463
Tatro_001833-T1	-
Tatro_001834-T1	ko:K00804
Tatro_001835-T1	-
Tatro_001837-T1	ko:K18669,ko:K18670
Tatro_001843-T1	ko:K13566
Tatro_001844-T1	-
Tatro_001845-T1	ko:K12194
Tatro_001846-T1	-
Tatro_001847-T1	ko:K01247
Tatro_001849-T1	-
Tatro_001850-T1	ko:K12840
Tatro_001851-T1	ko:K18655
Tatro_001854-T1	ko:K02891
Tatro_001855-T1	ko:K15109
Tatro_001856-T1	-
Tatro_001859-T1	ko:K10845
Tatro_001860-T1	ko:K12663
Tatro_001861-T1	-
Tatro_001862-T1	-
Tatro_001863-T1	ko:K20463
Tatro_001864-T1	ko:K12486
Tatro_001865-T1	-
Tatro_001866-T1	ko:K01493,ko:K01663
Tatro_001867-T1	-
Tatro_001868-T1	-
Tatro_001869-T1	-
Tatro_001870-T1	-
Tatro_001871-T1	ko:K02908
Tatro_001873-T1	-
Tatro_001876-T1	-
Tatro_001877-T1	ko:K14191
Tatro_001878-T1	ko:K12855
Tatro_001879-T1	-
Tatro_001880-T1	-
Tatro_001881-T1	-
Tatro_001882-T1	ko:K14803
Tatro_001883-T1	ko:K18637
Tatro_001884-T1	ko:K21804
Tatro_001885-T1	-
Tatro_001886-T1	-
Tatro_001887-T1	-
Tatro_001888-T1	-
Tatro_001890-T1	-
Tatro_001891-T1	ko:K03943
Tatro_001892-T1	-
Tatro_001893-T1	-
Tatro_001894-T1	-
Tatro_001895-T1	-
Tatro_001896-T1	-
Tatro_001897-T1	ko:K01465
Tatro_001898-T1	ko:K08257
Tatro_001899-T1	-
Tatro_001900-T1	-
Tatro_001901-T1	ko:K03114
Tatro_001903-T1	ko:K01493
Tatro_001905-T1	ko:K01493,ko:K08337
Tatro_001907-T1	-
Tatro_001908-T1	ko:K05287
Tatro_001909-T1	-
Tatro_001910-T1	-
Tatro_001911-T1	-
Tatro_001912-T1	-
Tatro_001913-T1	ko:K20098
Tatro_001914-T1	-
Tatro_001915-T1	ko:K14560
Tatro_001916-T1	ko:K02963
Tatro_001917-T1	-
Tatro_001918-T1	ko:K15303
Tatro_001919-T1	-
Tatro_001920-T1	-
Tatro_001921-T1	ko:K01749
Tatro_001922-T1	-
Tatro_001923-T1	-
Tatro_001924-T1	-
Tatro_001925-T1	-
Tatro_001926-T1	-
Tatro_001927-T1	-
Tatro_001928-T1	-
Tatro_001929-T1	-
Tatro_001930-T1	-
Tatro_001931-T1	-
Tatro_001932-T1	-
Tatro_001933-T1	-
Tatro_001934-T1	-
Tatro_001935-T1	-
Tatro_001936-T1	ko:K00872
Tatro_001937-T1	-
Tatro_001938-T1	-
Tatro_001939-T1	-
Tatro_001941-T1	-
Tatro_001942-T1	-
Tatro_001943-T1	-
Tatro_001945-T1	ko:K14298
Tatro_001946-T1	-
Tatro_001947-T1	ko:K12659
Tatro_001949-T1	-
Tatro_001950-T1	ko:K17906
Tatro_001951-T1	-
Tatro_001951-T2	-
Tatro_001951-T3	-
Tatro_001952-T1	-
Tatro_001953-T1	ko:K15115
Tatro_001954-T1	ko:K00417
Tatro_001955-T1	ko:K11841
Tatro_001956-T1	-
Tatro_001957-T1	ko:K09250
Tatro_001958-T1	ko:K03564
Tatro_001959-T1	-
Tatro_001960-T1	-
Tatro_001961-T1	ko:K01874
Tatro_001962-T1	ko:K20791
Tatro_001963-T1	-
Tatro_001964-T1	ko:K03754
Tatro_001965-T1	ko:K17617
Tatro_001966-T1	-
Tatro_001967-T1	ko:K11129
Tatro_001968-T1	ko:K00418
Tatro_001969-T1	ko:K17080
Tatro_001970-T1	ko:K14570
Tatro_001971-T1	-
Tatro_001972-T1	ko:K02619
Tatro_001973-T1	ko:K14394
Tatro_001974-T1	ko:K04464
Tatro_001975-T1	-
Tatro_001977-T1	ko:K10427
Tatro_001978-T1	-
Tatro_001979-T1	-
Tatro_001980-T1	-
Tatro_001981-T1	-
Tatro_001982-T1	-
Tatro_001983-T1	-
Tatro_001984-T1	-
Tatro_001985-T1	-
Tatro_001986-T1	-
Tatro_001987-T1	-
Tatro_001988-T1	-
Tatro_001989-T1	-
Tatro_001990-T1	-
Tatro_001991-T1	ko:K16261
Tatro_001992-T1	ko:K00698
Tatro_001993-T1	-
Tatro_001994-T1	-
Tatro_001995-T1	ko:K00459
Tatro_001996-T1	-
Tatro_001997-T1	-
Tatro_001998-T1	-
Tatro_001999-T1	ko:K00101
Tatro_002000-T1	-
Tatro_002001-T1	-
Tatro_002002-T1	-
Tatro_002003-T1	-
Tatro_002004-T1	ko:K01265
Tatro_002006-T1	ko:K01652
Tatro_002007-T1	-
Tatro_002008-T1	-
Tatro_002010-T1	-
Tatro_002011-T1	ko:K01279
Tatro_002013-T1	ko:K05287
Tatro_002014-T1	-
Tatro_002015-T1	ko:K19998
Tatro_002016-T1	-
Tatro_002017-T1	ko:K00031
Tatro_002018-T1	-
Tatro_002019-T1	-
Tatro_002020-T1	-
Tatro_002021-T1	-
Tatro_002022-T1	-
Tatro_002023-T1	ko:K12580
Tatro_002024-T1	ko:K07560
Tatro_002025-T1	ko:K05864
Tatro_002026-T1	-
Tatro_002028-T1	-
Tatro_002029-T1	-
Tatro_002030-T1	-
Tatro_002031-T1	-
Tatro_002032-T1	-
Tatro_002032-T2	-
Tatro_002033-T1	-
Tatro_002034-T1	ko:K20121
Tatro_002035-T1	-
Tatro_002036-T1	ko:K09780
Tatro_002037-T1	-
Tatro_002038-T1	ko:K02942
Tatro_002039-T1	-
Tatro_002040-T1	-
Tatro_002041-T1	ko:K04712
Tatro_002042-T1	-
Tatro_002043-T1	-
Tatro_002044-T1	-
Tatro_002045-T1	-
